query,business_name,review_rating,review_text,review_photos,review_tags,datetime_utc,timestamp,review_id,author_title,author_friend_count,author_photo_count,author_reviews_count,author_location,author_image,author_id,author_url,owner_reply,owner_reply_title,owner_reply_datetime_utc,owner_reply_timestamp,next_page_cursor
https://www.yelp.com/biz/liberty-bank-west-hartford?osq=Liberty Bank,Liberty Bank,4,"I like this location. It's a small bank, but the people here get the job done. They are quick, reliable and friendly. I never find myself ever in a line or waiting long. The bank is clean, well lit, and the staff are very professional.",[],"{'helpful': 4, 'thanks': 0, 'love_this': 3, 'oh_no': 0}",11/09/2012 08:10:55,1352448655,3xpgSDu5Ois4-VGph4DxRw,Tony M.,50,1609,775,"Boston, MA",https://s3-media0.fl.yelpcdn.com/photo/fJ3Je9AFeULhSGbeVxCEVQ/180s.jpg,_DADRoMvxNOHvdpn2E7hcQ,https://www.yelp.com/user_details?userid=_DADRoMvxNOHvdpn2E7hcQ,,,,,
