query,business_name,review_rating,review_text,review_photos,review_tags,datetime_utc,timestamp,review_id,author_title,author_friend_count,author_photo_count,author_reviews_count,author_location,author_image,author_id,author_url,owner_reply,owner_reply_title,owner_reply_datetime_utc,owner_reply_timestamp,next_page_cursor
https://www.yelp.com/biz/union-savings-bank-kent-2?osq=Union Savings Bank,Union Savings Bank,1,USB's business online banking product continues to have issues.  Latest find a payee's address that contains a c/o line is not printing on check.  Phone call for help took 37 minutes and still waiting on resolution to problem!,[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",12/28/2020 15:27:47,1609169267,F848iUahq9p7b9q2YBsRPg,Linda H.,0,1,16,"Kent, CT",,wp6iBeCvNIMmAP-_3Ead8Q,https://www.yelp.com/user_details?userid=wp6iBeCvNIMmAP-_3Ead8Q,,,,,
