query,business_name,review_rating,review_text,review_photos,review_tags,datetime_utc,timestamp,review_id,author_title,author_friend_count,author_photo_count,author_reviews_count,author_location,author_image,author_id,author_url,owner_reply,owner_reply_title,owner_reply_datetime_utc,owner_reply_timestamp,next_page_cursor
https://www.yelp.com/biz/union-savings-bank-new-fairfield?osq=Union Savings Bank,Union Savings Bank,1,answer your phone and be accurate when you say your approve thousand dollar transactions!  get a grip or tell your employees they need better training! :/ best of luck you really seem to need the help if it's this hard for you,[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",01/17/2023 19:02:40,1673982160,7wOxs2rMcvSJ4xFsHIbW2w,Grace H.,0,0,1,"New Fairfield, CT",,qo59Q_hf07sKFrbMhTIM8w,https://www.yelp.com/user_details?userid=qo59Q_hf07sKFrbMhTIM8w,,,,,
