place_id,name,address
ChIJK8bp3pGYwokR_27oslMfTkY,The First Bank of Greenwich,"444 E Putnam Ave, Cos Cob, CT 06807, United States"
ChIJE_lQFemhwokRKl6UlUhKxdA,First Bank of Greenwich,"900 Summer St, Stamford, CT 06905, United States"
