created_at,text
,"First County Bank is excited to announce its participation in the Homeownership Assistance Program offered through the Federal Home Loan Bank of Boston.  To learn more about applying for these programs, speak with one of our Mortgage Loan Originators. https://t.co/mAWT7ZK7gj https://t.co/aB1hy6cW6Z"
