datetime,author_title,review_text,review_rating
01/22/2021 14:00:45,SC Whit,"Suntrust was better. First Horizon's web experience is terrible. The app is glitchy.

The local folks are super friendly and nice, but the institution leaves me cold.",1
02/01/2021 16:26:44,James Magette,"This by far is the worst bank I have ever dealt with, I am in the process of changing banks now.",1
05/30/2023 10:35:48,Just Rugut,"Nice people, small branch",5
07/29/2023 12:27:03,Norma Gaskins,,5
